bookingID,Accuracy,Bearing,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,second,Speed
1005022347337,4.232,43.0,-0.36632404,9.737515,1.5275473999999998,-0.0058447583999999995,0.025420545,-0.019340605,118.0,1.0092821
309237645339,4.0,145.0,-0.20623654,10.891691999999999,2.5588942,0.20463985,0.042655847999999996,-0.085817836,113.0,18.91121
1194000908300,3.0,126.0,0.65578145,9.391936,2.4596019,-0.061086524,0.10552260000000001,-0.05169665,228.0,0.0
1340029796489,16.0,14.608682632446287,-1.11075439453125,-9.047085571289065,-3.356637573242188,-0.012383965384977463,-0.1982161504573986,-0.12884027142861645,700.0,2.673511266708374
455266533394,6.0,177.6117706298828,-0.689361572265625,-9.846505737304687,-2.189208984375,-0.01927569365388452,-0.0636061405271255,0.03900678785417259,832.0,7.284877300262451
618475290765,6.0,223.70252999999997,-0.076616794,10.0439825,-2.3032923,-0.00027794369999999997,-0.057583213,-0.004684115,389.0,4.1094055
1142461300890,3.0,234.0,-0.35674694,9.75667,1.1205206,0.016785355,0.040226087,-0.01978898,482.0,0.0
1657857376386,3.9,308.0,1.2406201000000001,8.408914,0.13651612,0.14519532,0.01737423,0.004617599,414.0,9.34
163208757276,3.0,273.0,-0.526,8.591000000000001,4.588,0.0,-0.0053304904,0.008528785,749.0,0.0
481036337232,15.54,161.0,-8.994852,-1.4982436000000001,2.4674259999999997,-0.40660936,4.2612385999999995,2.395796,1058.0,0.57288724
730144440322,3.0,275.0,0.9515898000000002,9.024206,3.699779,-0.032375857,-0.018046705,0.019320795,674.0,0.0
1005022347337,5.307,280.0,-0.6105401,9.481328,1.8938714,-0.00828822,0.23128213,0.03930246,529.0,0.83972055
240518168737,8.0,24.0,-0.28252444,6.342434,8.20518,0.006004805699999999,0.0055203890000000005,-0.004845994,656.0,18.667881
377957122124,3.9,50.0,-0.32681274,9.865311,0.120910645,-0.00035095214999999997,0.0005187988,0.010345459,976.0,5.71
738734375058,11.0,91.78097534179688,0.78177490234375,-9.092095947265628,-2.232125854492188,0.15154425235375996,0.16958344031352068,0.021176125407765062,301.0,4.3442163467407235
1142461300890,3.267,278.0,0.8571504000000001,9.677659,1.1253091,0.005178915300000001,0.0023524420999999998,0.0058673606000000005,20.0,2.3083355
730144440322,3.056,342.0,2.8600847999999996,7.019770599999999,1.7145644,-0.036669366,-0.64475954,-0.18205529999999998,90.0,3.3326837999999994
618475290765,12.0,306.33072000000004,-0.17478207,9.167678,-3.8212626000000003,-0.00027794369999999997,-0.13760655,0.034411263,373.0,0.0
1649267441794,24.964000000000002,151.0,-0.7877164000000001,9.663293,2.0518935000000003,0.0017770070000000002,-0.105198935,-0.017557489,379.0,0.0
678604832836,4.0,239.83648681640625,-0.21996765136718752,-9.027496337890623,-3.67918701171875,-0.0020620856320483537,0.004283161981174439,-0.009640643146086843,394.0,4.391139030456543
575525617726,4.0,163.0,1.4891934,9.83957,0.52612585,-0.06178534,0.008522116,-0.00958738,428.0,8.49
309237645339,3.095,102.0,-0.060286,10.001921000000001,-2.5521712000000005,0.13678145,0.06574655,-0.0073827426000000005,716.0,2.4648232000000005
240518168737,4.0,343.0,0.39026679999999997,9.021627,4.932206,-0.015375478,-0.0005882632,-0.005456859200000001,147.0,12.883119
1657857376386,3.0,244.0,0.023950197000000003,9.718989,1.214275,0.038136244,-0.034291092,0.0019544382000000003,505.0,1.31
1657857376386,3.9,215.0,-0.22992188,10.842253999999999,0.28979737,-0.15893770000000002,0.00991738,0.022194464,521.0,5.14
953482739879,3.9,254.0,0.1335144,8.622345,-0.2940216,0.00047302246,0.0046844482,-0.0036621094,252.0,16.55
738734375058,3.0,93.97048950195312,1.2332244873046876,-8.377612304687501,-2.370147705078125,0.07908150330546694,-0.22155209950921795,-0.008104798145438146,1071.0,21.32294464111328
1520418422871,3.9,67.0,-1.1420691,9.780613,1.2426286,-0.064407185,0.20967399999999997,-0.047380544000000004,38.0,9.350622999999999
283467841627,8.0,254.06187438964844,-1.332666015625,-10.949484252929688,-1.1970367431640625,-0.1335404844364973,-0.05133642475291243,-0.0007885619987724624,0.0,18.42227554321289
1073741824050,8.543,0.0,0.9469757,9.060211,1.3525543,0.0055236816,0.010421753,-0.0064849854000000005,1549.0,0.0
755914244221,5.0760000000000005,169.0,1.7382435,9.845258,1.3216397,0.47525316,0.040317107000000005,-0.07086037,310.0,3.1560476000000004
575525617726,3.0,0.0,1.0773908,9.988011,-2.0404584,0.05219796,0.007456851,-0.0031957934000000003,231.0,0.0
481036337232,4.132,126.0,-3.993902,7.252688,-4.0560074,-0.35096827,-0.27317894,-0.13283701,2169.0,0.029687326
481036337232,3.0,200.0,1.1339896999999999,6.2702703,8.833378999999999,0.056548666,-0.0022165682,0.015289084,1412.0,0.06258367
146028888189,16.0,152.31764221191406,1.9578765869140624,-8.081231689453126,-1.1363250732421877,0.04884184175983521,0.1518851369732901,0.07939975105573141,311.0,12.587583541870115
1142461300890,3.0,108.0,-0.090982445,9.462174000000001,0.5865973000000001,0.014341895,-0.008643133,0.0022021693,790.0,0.0
678604832836,12.0,300.71197509765625,-0.12605895996093752,-8.8585205078125,-4.057363891601563,0.012945093426657159,-0.006346845509876841,-0.008415056412432377,347.0,0.9694857597351074
1073741824050,4.551,9.0,0.22213745,9.862853999999999,1.2172698999999998,0.00340271,0.011245728,-0.0006866455,1052.0,17.51
1099511627784,4.0,325.0,1.7142484,10.240001,3.1723173,-0.06604639400000001,-0.03834952,0.07350325,1009.0,15.642957000000001
738734374924,3.6910000000000003,49.0,0.19201496,9.785112,1.2024255,-0.01436406,0.0085870195,0.0059166662,134.0,0.0
1082331758609,3.9,266.0,-0.8009949000000001,9.496521000000001,-0.33978270000000005,0.0010528564,0.009353638000000001,-0.029464722000000002,215.0,9.4
429496729760,8.0,295.2592468261719,-0.978564453125,-9.401486206054688,-1.0615570068359377,0.11619691415346525,0.1351607516437015,0.0006093312574101297,5.0,26.55681610107422
369367187600,3.0,18.0,3.2370596000000003,9.04557,0.9864412,0.004796514,0.008054258,0.005422651,702.0,0.0
1099511627784,4.0,330.0,0.90021986,9.773131,4.7728410000000006,0.11611383,0.049002163,-0.07137272,1294.0,9.933330999999999
8589934671,3.0,226.0,0.2390991,9.578478,1.3482621000000001,0.007880155,-0.043718825999999995,-0.0016760603,872.0,1.52
850403524661,6.068,9.0,-1.0492096000000002,9.110961999999999,4.7991790000000005,0.014221191000000001,0.021057128999999997,0.0064849854000000005,230.0,11.52
455266533394,32.0,163.66212463378906,-2.6835754394531253,-8.702105712890626,-1.118829345703125,0.06741978720811898,-0.1666763336675902,-0.11556414707846245,653.0,6.8800392150878915
309237645339,3.9,212.0,0.5103959,9.634986,1.6936775000000002,-0.14227924,-0.11712904,0.027488936000000002,399.0,15.660195000000002
1099511627784,3.9,98.0,1.6519991000000003,9.308656,2.9257145,-0.084155895,-0.09374327,0.007456851,460.0,19.746632
1305670058082,3.9,190.0,0.24150085,9.739227,0.6472473000000001,0.75769037,0.0067465305,-0.06607084,254.0,10.46
1073741824050,13.652999999999999,109.0,-0.42192078,8.786667,2.1210937999999997,-0.0009765625,0.2146759,0.0032653809000000003,1484.0,4.84
481036337232,3.0,265.0,0.9178029000000001,6.185333999999999,8.625131,-0.009389871999999999,0.020821778,0.025516712999999996,1290.0,0.07296656
738734375058,4.0,119.1567153930664,0.497357177734375,-9.426608276367187,-2.2457336425781254,-0.08883533079788215,-0.035851474594646715,0.009426524994444472,460.0,11.591466903686525
1657857376386,3.9,14.0,-0.33290774,11.857742,0.28500733,0.024820437999999997,-0.06518376599999999,0.0131397145,10.0,13.56
429496729760,8.0,62.87622451782226,0.03828125,-11.317642211914062,-2.1756011962890627,-0.05004292741146095,0.2261662924138892,-0.04075541942591861,173.0,22.37166404724121
369367187600,3.0,334.0,3.510007,8.971347999999999,0.88109314,-0.0037555995000000003,0.050814825999999993,-0.044057433,555.0,0.0
369367187600,3.9,342.0,4.8627720000000005,8.20518,2.0279508,-0.22366709,0.107014425,0.021305148,359.0,10.762585000000001
738734375058,5.0,86.75302124023438,-0.4351501464843751,-9.339727783203122,0.1064697265625,-0.16503529380388338,-0.09791937327614243,0.02275218414087396,1154.0,19.444189071655273
850403524661,3.0,0.0,0.091033936,7.9354095000000004,4.976349,-0.00022888183999999998,-7.6293945e-05,0.0007629394500000001,70.0,0.0
1649267441794,3.9,266.0,-0.6153286,10.26665,0.7541966,0.011550851000000001,0.026747957000000003,-0.011448836,597.0,17.9827
575525617726,3.9,91.0,0.50278234,9.8683,-1.1402385,0.09161274,0.040480047000000005,-0.08628642,89.0,13.24
850403524661,10.619000000000002,174.0,-0.11306763,7.6115875,4.771652,-0.006286621,-0.026275635,0.021697998,1247.0,6.96
1099511627784,3.404,264.0,0.12808979,9.970653,1.3587095,-0.015978966,-0.043675844000000005,-0.056459017,1210.0,2.6654854
884763263075,3.0,5.0,-0.7350424,10.101445,-0.4956149,0.0013133603,0.0076633045,-0.015766433,494.0,0.0
455266533394,4.0,173.51889038085938,-0.910076904296875,-9.30997009277344,-0.5731719970703125,0.0893613051131728,0.02243659955169957,0.030339263770400693,827.0,3.1482133865356445
738734375058,3.0,129.28201293945312,-0.27574462890625,-9.063983154296878,-2.3964660644531253,-0.0014700649217237395,0.04974465336937208,-0.037757232670707415,946.0,19.883514404296875
60129542163,4.0,14.0,2.0518935000000003,9.617802000000001,4.0918155,-0.020272175,-0.07550233599999999,-0.05162239,407.0,18.796696
1305670058082,3.273,172.0,-0.07232666,9.503876,1.0395203000000002,-0.076829106,0.040440135,-0.023775777,500.0,1.98
515396075694,3.9,7.0,1.5878448,8.332352,1.8200683999999998,-0.0061187744,4.5776367e-05,0.0020141601999999997,207.0,8.01
1589137899548,3.5460000000000003,46.0,0.46688359999999995,9.766247,1.6185298000000001,-0.041272500000000004,-0.05524604,-0.029068021,819.0,0.0
850403524661,9.927999999999999,102.0,0.57167053,8.8853,4.208419999999999,0.009719849000000001,0.07296753,-0.012023926,1068.0,3.13
481036337232,6.0,96.0,1.4745027,7.8132953999999994,13.707064,-0.11765265,-0.50724506,-0.020437805,1763.0,19.968525
1657857376386,3.032,237.0,0.8669971,9.702225,0.89573735,0.008841471,0.010450012,-0.026275068999999998,536.0,1.79
283467841627,8.0,352.7447204589844,-1.057220458984375,-9.668109130859378,-1.262982177734375,-0.0038751657021743,0.01926530732563321,0.007703726085272212,109.0,3.3676257133483887
249108103350,3.9,20.0,2.7008972,8.593277,0.23797607,-0.008468628,-0.015075683999999999,0.010040283,170.0,12.03
309237645339,4.0,173.0,-0.20041384,9.047478,0.9812013,0.00413643,0.0020071286999999998,0.02708751,747.0,5.041888
730144440322,4.0,199.0,0.6457162,8.788950999999999,5.488774299999999,-0.00012217305000000001,0.0014486233,-0.020978857000000004,1153.0,9.010108
1142461300890,3.9,108.0,0.12450229,9.4142885,-0.44294083,-0.013147042,-0.01780611,0.027858509,805.0,6.355297
369367187600,3.9,2.0,4.235472,7.9968777,3.4094474000000003,-0.014140308999999998,-0.076245144,-0.02023369,657.0,13.689932
678604832836,8.0,200.74798583984372,-0.0749176025390625,-8.268151855468751,-4.295724487304688,-0.024588167396374584,0.010618023266145922,-0.007732221908936059,193.0,9.789691925048828
755914244221,6.0,306.0,-0.05506832,9.12937,1.2426286,0.089186326,-0.007330383,-0.09162979,446.0,14.239120999999999
1142461300890,3.9,10.0,0.68236834,9.4142885,0.23703320000000003,-0.010092715,0.0054067685,-0.048499644,235.0,5.5772085
515396075694,6.4,0.0,0.5918579,10.171097,-0.5525818,0.003753662,-0.0020446776999999998,-0.0012664795,40.0,0.0
1194000908300,3.0,126.0,0.30882332,9.561312,2.0884237,0.041067597000000004,-0.07637561,0.03890339,236.0,0.0
8589934671,3.9,73.0,0.32592186,9.631730000000001,1.1371245,0.0057675493999999996,0.0027083387,0.0010494553,544.0,4.61
283467841627,8.0,352.351318359375,-1.9835968017578127,-10.041949462890628,-1.3154693603515626,-0.14624349652006624,0.0326548823382246,0.03802061930251625,749.0,10.989938735961914
670014898209,3.9,113.0,-0.08619389,10.568328999999999,0.11013664,0.25822067,-0.0433922,-0.0040231584999999995,463.0,19.707335
670014898209,3.9,116.0,0.20111908,8.28898,1.1923488000000002,-0.08691818,-0.044613935,0.043013465,403.0,18.177382
1194000908350,22.0,95.03582000732422,-0.2069580078125,-9.545489501953128,-2.308090209960937,0.012729377378360742,0.0012293151591805766,0.01915984614646607,24.0,0.07868906110525131
1288490188967,3.9,234.0,2.7876434,9.779465,1.7443695,-0.13244781,-0.33871257,0.031645726,462.0,14.93
1194000908300,3.715,183.0,0.20147687,9.17143,2.7783275,0.04279547,0.04277802,0.012374383999999999,521.0,3.89804
1520418422933,4.107,0.0,0.31628418,9.570938,1.343216,0.0045928955,0.006088257,0.02772522,260.0,0.0
884763263075,3.734,316.0,0.08140534,9.862017999999999,-0.20830189999999998,-0.00051923544,0.043704353,-0.014544701,55.0,0.0
1657857376386,3.9,244.0,0.55324954,10.408755000000001,0.39278322,-0.017257508,0.07862694,-0.0065676775,676.0,6.4
730144440322,3.0,97.0,0.68092054,8.566559,2.6181647999999997,0.06607816,0.05248205,0.04420919,297.0,0.0
1194000908350,5.0,350.73406982421875,-0.2432952880859375,-9.546835327148438,-1.9607177734375,0.02513624594871289,0.05548669499569192,0.009101885657563813,111.0,3.511303424835205
755914244221,4.0,221.0,2.317658,8.499676,2.8851009999999997,0.08796459400000001,-0.44959682,-0.06841691,324.0,4.651519
283467841627,8.0,354.4405517578125,-0.5647979736328126,-9.726129150390628,-1.12391357421875,0.002960902499950097,-0.012526710819405713,-0.0034900726085488423,1653.0,2.3489913940429688
515396075694,3.9,141.0,-1.3067474,10.623596000000001,-0.7728424,-0.01890564,-0.0013122559,0.03215027,433.0,19.36
678604832836,8.0,250.2055511474609,-0.5135070800781251,-9.78265380859375,-4.986581420898439,-0.01666473052117083,0.024617994800583468,-0.056817210276295514,532.0,27.377796173095703
515396075694,3.9,125.0,-0.5717163000000001,10.111237,-1.3618164,0.0121154785,-0.014572143999999999,0.0014190674,711.0,20.24
1520418422933,3.0,0.0,0.07266235,9.592499,0.7715911999999999,-0.0054626465,-0.0002593994,-0.0033874512,430.0,0.0
618475290765,1.0,174.86231999999998,-0.4644893,9.6585045,-1.4102278999999998,-0.0008888089,0.0016707164000000002,-0.00040805800000000004,772.0,0.0
60129542163,3.9,90.0,0.6392714,8.770228,6.261029,-0.013552656000000001,-0.071226284,-0.049178928,338.0,11.519026
1657857376386,3.9,244.0,0.119750984,10.111773,0.69695073,0.008308839,0.0051236902,-0.006035045300000001,677.0,6.31
1520418422871,3.022,303.0,-0.6105401,8.837268,1.4581133,-0.09678304,-0.037726425,0.030199345,346.0,2.4262952999999996
8589934626,10.0,84.93296813964844,-0.2995208740234375,-4.1403564453125,-8.576943969726564,-0.017657024343334358,0.02367283892971435,0.11295797763571087,451.0,16.239999771118164
515396075694,3.9,119.0,0.4338379,9.783234,-1.2085876,-0.0155181885,-0.014633179,0.005126953,703.0,21.85
343597383811,10.0,152.55409240722656,0.1804901123046875,-10.254290771484378,1.5701293945312502,0.08096861925389709,-0.009204949991749879,-0.021074126338015028,103.0,10.31999969482422
515396075694,3.9,137.0,1.2143555,9.184692,-0.35386658,0.02067566,-0.0041046143,-0.01586914,419.0,22.64
738734374924,6.0,308.0,-0.304485,9.400833,0.0026719290000000004,-0.14988887,0.02310816,0.072064646,509.0,22.032608
283467841627,8.0,345.46636962890625,-2.320053100585937,-7.442413330078126,-0.67291259765625,0.27772961849167643,0.1297263051232858,0.04648201471791599,53.0,19.661827087402344
1340029796489,32.0,235.85438537597656,-0.1595550537109375,-8.977850341796875,-3.886294555664063,-0.007877896820563394,-0.006613960567211788,-0.016351276460868508,501.0,0.791275143623352
1305670058082,3.057,223.0,-0.8568573,9.582321,-0.13729858,-0.12302226,0.2515942,0.13187239,153.0,1.81
953482739879,4.0,164.0,-0.015136719,11.969009,1.2622223,0.012390136999999999,0.023345947000000002,-0.027709961,205.0,14.81
738734374924,6.0,304.0,0.67669713,9.568562,2.4991827,-0.041765727,-0.042847835,0.06534512,482.0,19.46056
1340029796489,16.0,141.0756378173828,-0.2726043701171875,-9.340325927734378,-2.8392425537109376,-0.03456197199483034,0.006242449595145735,-0.0329172037055974,719.0,0.5245395302772522
481036337232,3.0,200.0,1.1023,6.0781407,7.0203643,-0.010070549,0.0037350047,-0.024190264,1445.0,0.016144767
730144440322,28.0,293.0,0.14369999,8.700979,3.6064242999999996,-0.054506633,0.0047647487,0.032463122000000004,1402.0,8.890058999999999
515396075694,3.9,143.0,-5.3313904,9.950836,0.7211304000000001,0.036804199999999995,-0.021331787,0.0034637451,838.0,15.9
240518168737,4.0,137.0,-2.152453,8.023214999999999,5.1883935999999995,0.0023396139000000002,0.22176669999999998,0.08922726,74.0,9.132374
1657857376386,4.288,183.0,0.07185059,10.0063925,0.728086,0.010439368000000001,-0.0055289543000000005,-0.0049697809999999995,1443.0,13.93
850403524661,3.583,0.0,0.6704406999999999,8.052124000000001,4.823135400000001,-0.00039672852,0.0005340576,-0.0008392333999999999,1015.0,0.0
850403524661,6.068,90.0,-0.35968018,9.558075,3.9983215,-0.046951294000000005,0.015716553,-0.020492554,1092.0,9.35
1142461300890,3.0,15.0,0.26097596,10.017646000000001,-0.18675344,0.07542842,0.03350657,0.001591304,323.0,0.0
1194000908300,3.9,115.0,0.06480625,9.383154,3.253203,0.10019935,-0.039357174,0.017767452,23.0,7.49472
163208757276,3.9,50.0,-0.588,8.23,5.265,-0.018123668,-0.031982943,0.07569297,1319.0,17.221577
249108103350,3.4560000000000004,9.0,-0.6450043000000001,10.009445,-0.7053375,-0.12083435,-0.08564758,-0.13902283,1165.0,3.07
146028888189,8.0,255.6539001464844,0.573919677734375,-8.662179565429689,0.75067138671875,0.17459737369781286,-0.07257886287182047,-0.038281076457126,496.0,8.437036514282228
730144440322,4.0,38.0,0.7112885999999999,9.23753,3.9681115,-0.025202554,0.056478854,0.029653143,112.0,13.984649
1520418422933,3.0,0.0,-0.025497437,9.505111999999999,1.1319122,0.016830444,-0.0036773682,0.010238647,62.0,0.0
249108103350,3.3739999999999997,53.0,1.3793030000000002,9.476746,-0.5688629,0.0006103515599999999,0.011291503999999999,0.013580321999999999,1059.0,3.16
249108103350,3.9,326.0,0.3809204,9.523422,0.93829346,0.005661010699999999,0.0058898926,0.007751465,721.0,15.43
1340029796489,8.0,306.1797790527344,-0.13323669433593752,-8.791827392578126,-4.4808502197265625,-0.05055824908239128,-0.01273230685555983,-0.014047375801840956,628.0,5.159517765045166
515396075694,3.9,31.0,-0.44482422,10.058578500000001,0.40510559999999995,0.0009307861300000001,0.055023193,-0.0007629394500000001,932.0,16.18
1520418422933,3.9,313.0,0.5257721,10.155136,-0.30401609999999996,-0.0037384033,0.045394897000000003,0.027664185,104.0,7.18
146028888189,12.0,307.0032043457031,0.5782562255859376,-9.589752197265623,-1.4703887939453126,0.022047778032548,-0.029017004289176355,0.038510108310872815,183.0,2.6974973678588867
1099511627784,5.142,271.0,0.5410896,9.317036,2.6372132,-0.03195793,-0.05006743,0.06391586,320.0,0.0
369367187600,3.9,348.0,3.8883023000000003,7.529994500000001,-0.27294734,-0.06423126,0.051425688,0.02497034,789.0,8.858251
163208757276,3.0,309.0,-0.85,8.561,4.577,0.008528785,-0.035181236,0.01705757,465.0,0.0
1142461300890,3.0,13.0,-0.22506183,9.490905999999999,1.0175668,0.017396221,-9.101892e-05,-0.000852157,392.0,0.0
1288490188967,3.9,248.0,-0.47616577,9.5282135,0.28234863,0.03685658,0.07578032,-0.03042264,413.0,6.94
283467841627,8.0,228.9525909423828,-0.4613189697265626,-13.724725341796875,-0.8091400146484375,-0.3689218468542787,0.07662766667706794,-0.14361229336306794,1167.0,19.58297348022461
1657857376386,3.9,116.0,-0.8813671999999999,9.908196,1.0921290000000001,-0.015659612,-0.046009004000000006,0.04509765,133.0,13.52
1657857376386,3.9,253.0,1.0035132,9.915381,2.0429518,-0.0039417027,-0.004996322,-0.0012413552,788.0,14.71
618475290765,8.0,220.53441,-0.6440599,8.633755,-1.802889,0.030876183999999997,0.07558541,-0.029118724,506.0,12.124062
1520418422933,3.9,32.0,-0.17573547,10.351455999999999,0.29216003,-0.020080566,0.05886841,0.012039185,554.0,11.68
1657857376386,27.301,0.0,-0.08861572,9.82437,1.094524,0.00031935517000000003,0.0019278966000000001,-0.0039045168,250.0,0.0
1657857376386,3.9,91.0,0.6730005,8.842413,1.1999048,-0.046552277999999996,0.00033,-0.00017609075000000001,1538.0,5.72
283467841627,8.0,14.107069969177244,0.343035888671875,-10.548727416992188,-2.8818603515625,-0.16673332531491789,-0.04735846103266108,0.09653852425093636,1090.0,16.796594619750973
730144440322,3.952,275.0,1.0203418,8.518589,3.8196135,0.07878416,-0.004310963,0.015044739,664.0,1.9889325
1589137899548,3.0,329.0,-0.11492519,9.522031,0.749408,0.02958787,0.36625096,0.07050301,612.0,0.17093873
8589934626,30.0,194.2307891845703,1.7202636718750002,-4.408026123046875,-8.400491333007814,-0.0014676680767426679,0.16273352367372787,0.5014066542346686,32.0,1.8799999952316284
1099511627784,5.21,184.0,0.41180268,9.610325999999999,1.0007763,0.011717908999999999,-0.0010652645,-0.015978966,147.0,0.0
1657857376386,3.9,225.0,0.25147706,10.267449000000001,-0.5508545,-0.015659612,-0.053998485,0.0035523353000000003,903.0,10.66
163208757276,3.9,278.0,-0.135,7.903,4.4239999999999995,-0.013859275,0.108742006,-0.030916844,672.0,19.968134
481036337232,3.0,320.0,2.1002702999999996,6.8069167,7.198378,-0.008674286,0.018360863999999998,0.008970993,351.0,0.05897294
515396075694,3.9,147.0,-1.4839171999999998,10.297989,-0.07853699,-0.017150878999999997,0.010574341000000001,-4.5776367e-05,842.0,16.03
678604832836,6.0,122.07073974609376,-0.42797241210937503,-8.780612182617189,-4.523468017578125,-0.03832714914398437,0.21210240501328975,0.04434349636258237,228.0,3.3888068199157715
377957122124,4.288,180.0,1.1851348999999998,9.8246,-0.06225586,-0.0054779053000000005,-0.23634338,0.009857178000000001,115.0,4.69
455266533394,16.0,353.3623962402344,-0.1897613525390625,-9.024356079101565,-1.712039184570313,-0.07144462256355573,-0.12519653442517004,0.13192128249372911,34.0,15.550423622131348
1099511627784,6.0,76.0,0.38426940000000004,9.107543,4.960786,-0.07350325,0.054328485999999995,-0.06604639400000001,518.0,15.476541000000001
1142461300890,3.0,12.0,0.42618093,9.536397000000001,1.0822121999999998,-0.0070383893000000005,-0.013530054,0.0034238996000000004,166.0,0.0
1099511627784,7.284,271.0,0.81043726,9.5732155,1.9464860000000002,-0.00958738,0.0063915867,0.00958738,311.0,0.0
850403524661,4.551,34.0,0.5477295,7.5098267000000005,5.743698,-0.0024261475,-0.010253906,0.0073394775,576.0,7.33
283467841627,8.0,345.3091735839844,-0.1637420654296875,-7.041506958007813,-1.2879547119140626,-0.15327610601063849,-0.12560106859475306,0.0901133818050112,71.0,17.139015197753903
1520418422871,3.0,305.0,-1.010384,9.007261999999999,1.7550035,0.06082019,0.022749234,-0.019891605,186.0,0.0
137438953505,3.0,184.0,0.7733508000000001,9.857229,0.5411060999999999,-0.0152264275,-0.21214555,-0.014434746000000002,1074.0,6.3089037
1099511627784,8.827,39.0,0.5734113000000001,9.543288,2.3654714,-0.053263225,0.002130529,0.056459017,369.0,0.0
240518168737,3.9,173.0,0.76137936,8.954588000000001,3.8571767999999995,0.040824123,-0.03174239,-0.008511186,399.0,11.986911
1657857376386,12.864,288.0,0.15088624,9.192085,0.48139894,0.047723625,0.014178438,0.0051502315000000005,314.0,7.9
481036337232,4.0,322.0,1.1134283999999999,6.750576,8.434111999999999,0.13700834,-0.2144486,-0.03248058,2069.0,9.894344
738734374924,6.0,281.0,0.12444103,9.746316,2.9818057999999996,-0.13580407,0.0077667153,0.031241393,339.0,20.847353
60129542163,4.0,89.0,-0.08619389,8.664881,4.948966,0.02432099,0.021014376,0.036953072999999996,341.0,12.243283
249108103350,3.9,333.0,1.5349274,9.353439,2.6932373,-0.000289917,0.0047912598,0.0011749268,76.0,5.75
575525617726,3.0,0.0,0.19153613,9.6049385,-1.1450268999999997,0.0010652645,0.027696876000000002,-0.046871635999999994,202.0,0.0
481036337232,4.208,74.0,4.417207,7.144796,5.8795176,-0.00024434610000000003,-0.02729695,0.74993306,1078.0,0.09851759
1073741824050,13.652999999999999,121.0,1.1031952,9.069778,1.1550293,-0.011520386,0.0032806396000000003,0.02796936,1344.0,8.33
455266533394,8.0,133.65740966796878,-1.7074035644531251,-9.548181152343753,-0.71119384765625,0.05497936280803183,0.0026730147861125314,0.007791344085135819,379.0,12.377570152282715
738734374924,6.0,231.0,0.24545355,9.556791,0.06169379,0.0853466,0.07703883,0.013473942,171.0,7.340863000000001
1288490188967,3.9,196.0,-0.87098694,9.702896,-1.8927154999999998,-0.031118032,0.11028532,-0.050443612,419.0,4.78
